"Corruption in American politics and life, by Robert Clarkson Brooks",72328
"Colonial days in old New York, by Alice Morse Earle",72327
"Chains, by Theodore Dreiser",72326
"Lectures on English poets, by James Russell Lowell",72324
"The Cup and The Falcon, by Alfred Tennyson",72318
"The Taylor-Trotwood Magazine, Vol. 4, No. 6, March 1907, by Various",72317
"Angel Esquire, by Edgar Wallace",72316
"Travels of Lady Hester Stanhope, Vol. 2 of 3, by Charles Lewis Meryon",72315
"A lady in black, by Florence Warden",72314
"Mr. Jervis, Vol. 2 of 3, by Bithia Mary Croker",72313
"Far enough to touch, by Stephen Bartholomew",72312
"The deep space scrolls, by Robert F. Young",72311
"Boarding party, by Robert F. Young",72310
"Tea, its history and mystery, by Joseph M. Walsh",72306
"The Fastest Draw, by Larry Eisenberg",72302
"Mr. Jervis, Vol. 1 of 3, by Bithia Mary Croker",72300
"The party battles of the Jackson period, by Claude G. Bowers",72299
"Cobra, by Martin Brown and Russell Holman",72297
"Trial of Jane Leigh Perrot, by Jane Leigh Perrot",72296
"The Thames and its docks, by Alexander Forrow",72295
"Joseph Hergesheimer, an essay in interpretation, by James Branch Cabell",72292
"Education and life, by James Hutchins Baker",72291
"Pneumatic conveying, by E. G. Phillips",72290
"The history of a tame robin, by Anonymous",72287
"The evolution of worlds from nebulae, by Lee Parker Dean",72286
"Memoirs of William Wordsworth, by January Searle",72281
"The Taylor-Trotwood Magazine, Vol. 4, No. 5, February 1907, by Various",72276
"As many as touched Him, by Eglanton Thorne",72273
"The Russian novelists, by Eugène-Melchior Vogüé",72271
"Travels of Lady Hester Stanhope, Vol. 1 of 3, by Charles Lewis Meryon",72270
"Pattern, by Robert H. Rohrer",72269
"Westward hoboes, by Winifred Hawkridge Dixon",72267
"The Spanish farm, by Ralph Hale Mottram",72258
"The love-affairs of the Condés, by Hugh Noel Williams",72253
"The last days of the captain, by Kate Wilhelm",72250
"Through time and space With Benedict Breadfruit, by Grandall Barretton",72249
"Boy meets dyevitza, by Robert F. Young",72248
"Answer, please answer, by Ben Bova",72247
"Rogue psi, by James H. Schmitz",72245
"The willow weaver and seven other tales, by Michael Wood",72241
"The Ponson case, by Freeman Wills Crofts",72235
"Spacerogue, by Webber Martin",72234
"The Cambridge natural history, Vol. 4 of 10, by Various",72233
"The silica gel pseudomorph and other stories, by Edward Hart",72231
"The making of a woman, by Amy Le Feuvre",72228
"Divots, by P. G. Wodehouse",72227
"The first American King, by George Gordon Hastings",72226
"Lolly Willowes or the loving huntsman, by Sylvia Townsend Warner",72223
"Carità, by Mrs. Margaret Oliphant",72221
"Cicely, by Ennis Graham",72219
"Through the First Antarctic Night 1898-1899, by Frederick Albert Cook",72211
"The whirlwind, by Eden Phillpotts",72208
"The collected works of William Hazlitt, Vol. 12 of 12",72206
"Inconstancy, by Roger Dee",72203
"Married or single? Vol. 3 of 3, by B. M. Croker",72196
Not Used,72193
"Hang head, vandal, by Mark Clifton",72192
"Second chance, by Robert Hoskins",72191
"The silent invaders, by Calvin M. Knox",72190
"How old are fossils?, by Sharat K. Roy",72188
"Dear Nan Glanders, by Beta McGavin",72187
"The Macedonian campaign, by Luigi Villari",72185
"The Mongols: A History, by Jeremiah Curtin",72183
"Hannibal's daughter, by Andrew Charles Parker Haggard",72182
"Sunfire!, by Edmond Hamilton",72181
"Requiem, by Edmond Hamilton",72180
"A prison make, by William W. Stuart",72179
"The last class, by Richard Banks",72178
"Captains of adventure, by Roger Pocock",72176
"The shrine, by Walt Sheldon",72175
"Travelogue, by Roger Dee",72174
"One touch of Terra, by Hannes Bok",72173
"Title fight, by William Campbell Gault",72172
"The collected works of William Hazlitt, Vol. 11 of 12",72168
"Memoirs of the Lady Hester Stanhope, as related by herself",72167
"in conversations with her physician, vol. 3 of",3
"Memoirs of the Lady Hester Stanhope, as related by herself",72166
"in conversations with her physician, vol. 2 of",3
"Memoirs of the Lady Hester Stanhope, as related by herself",72165
"in conversations with her physician, vol. 1 of",3
"The further adventures of Zorro, by Johnston McCulley",72159
"Travels in Southern Abyssinia, Volume 1 of 2, by Charles Johnston",72155
"The satellite-keeper's daughter, by Mark Reinsberg",72148
"Hidden guns, by Henry W. Patterson",72146
"Knights and their Days, by John Doran",72142
"The home-maker, by Dorothy Canfield Fisher",72140
"Early explorers of Plymouth Harbor 1525-1619, by Henry F. Howe",72138
"Orphan Dinah, by Eden Phillpotts",72130
"The snow man, by George Sand",72122
"The doctor, &c., Vol. 5 of 7, by Robert Southey",72121
"Mr. Replogle's dream, by Evelyn E. Smith",72120
"Deadly decoy, by Clyde Mitchell",72119
"Dick's retriever, by E. M. Stooke",72111
"The brother's return and other stories, by A. L. O. E.",72110
"A. L. O. E.'s picture story book, by A. L. O. E.",72109
"Married or single?, Vol. 2 of 3, by Bithia Mary Croker",72107
"Married or single?, Vol. 1 of 3, by Bithia Mary Croker",72106
"A voyage to Guinea, Brasil and the West Indies, by John Atkins",72102
"Citizen or Subject?, by Francis X. Hennessy",72099
"The World Court, Vol. 1, No. 1, Aug. 1915, by Various",72098
"A study of mushrooms and mushroom spawn, by Edward H. Jacob",72093
"Sea mew abbey, by Florence Warden",72089
"Women of the war, by Barbara McLaren",72085
"Dungeon rock; or, the pirate's cave at Lynn, by Anonymous",72083
"The fog princes, by Florence Warden",72077
"A rolling stone, by B. M. Croker",72076
"The scrap book, Volume 2, No. 2, by Various",72075
"Pragmatism and idealism, by William Caldwell",72074
"The American Red Cross Bulletin, Vol. 4, No. 3, July 1909",72073
"The American Red Cross Bulletin, Vol. 4, No. 2, April 1909",72072
"Floor of Heaven, by T. D. Hamm",72070
"Go to sleep, my darling, by Winston K. Marks",72069
"Between the dark and the daylight, by David C. Hodgkins",72067
"Contraband, by Clarence Budington Kelland",72066
"Once upon a time animal stories, by Carolyn Sherwin Bailey",72063
"Electricity, by W. H. McCormick",72062
"In the great white land, by Gordon Stables",72061
"Beauty interrupted, by Charles L. Fontenay",72059
"Ironheart, by William MacLeod Raine",72057
"London in the Jacobite Times, by Dr. John Doran",72049
"English and American tool builders, by Joseph Wickham Roe",72046
"Steamships and their story, by Edward Keble Chatterton",72045
"A woman's debt, by William Le Queux",72041
"Dorothy Dale's engagement, by Margaret Penrose",72040
"Odyssey of a hero, by Vardis Fisher",72037
"The woods, by Douglas Malloch",72033
"Attila and the Huns, by Edward Hutton",72031
"And miles to go before I sleep, by William F. Nolan",72030
"The man who wouldn't sign up, by Thomas E. Purdom",72029
"Infiltration, by Algis Budrys",72026
"The unpretenders, by Anne Warwick",72022
"Frankie's dog Tony, by Aunt Hattie",72019
"The Pilgrim Fathers of New England: a history, by W. Carlos Martyn",72018
"A trace of memory, by Keith Laumer",72015
"Coloured engravings of heaths; Vol. 1, by Henry C. Andrews",72014
"Lefty o' the Bush, by Burt L. Standish",72013
"Echo de Paris, by Laurence Housman",72010
"Scaffolding, by A. G. H. Thatcher",72009
"Illustrations of political economy, by Harriet Martineau",72008
"The useful trees of northern Nigeria, by Hugh Vandervaes Lely",72006
"H. P. Lovecraft, an evaluation, by Joseph Payne Brennan",72004
"Ending the depression through planned obsolescence, by Bernard London",72003
"Anarchy, by Robert LeFevre",72001
"Neither Jew nor Greek, by Violet Guttenberg",72000
"Stars of the southern skies, by Mary Acworth Orr",71999
"The strange story of the Dunmow flitch, by J. W. Robertson-Scott",71995
"Dante, by Edmund G. Gardner",71990
"Foods; nutrition and digestion, by Susanna Cocroft",71988
"Egypt of the pharaohs and of the Khedivé, by Foster Barham Zincke",71987
"The doctor, &c., Vol. 4 of 7, by Robert Southey",71981
"The Delinquent, Vol. 4, No. 5, May, 1914, by Various",71979
"Old comrades, by Agnes Giberne",71978
"Angel's Christmas and little Dot, by O. F. Walton",71977
"The shades of Toffee, by Charles F. Myers",71973
"The percheron horse, by Charles Du Huys",71972
"An ivory trader in North Kenia, by A. Arkell-Hardwick",71971
"The jungle folk of Africa, by Robert H. Milligan",71970
"The Conquest of Cancer, by H. W. S. Wright",71960
"Edinburgh sketches & memories, by David Masson",71958
"Field artillery material, by James Kelly",71954
"Ninon de l'Enclos and her century, by Mary C. Rowsell",71953
"Brothers in arms, by Edward Alexander Powell",71951
"The red plant, by Lucy Ellen Guernsey",71950
"An elder brother, by Eglanton Thorne",71948
"The works of the Rev. John Wesley, Vol. 6 of 32,",71946
"Popular lessons in astronomy, by Francis J. Grund",71943
"Children of men, by Eden Phillpotts",71941
"The Australian aboriginal, by Herbert Basedow",71940
"Gratitude, by Roy Norton",71939
"The writings of Clement of Alexandria, Vol. 1 of 2,",71937
"Chemical warfare, by Amos A. Fries and Clarence J. West",71931
"The black Flemings, by Kathleen Thompson Norris",71929
"A visit to the Roman catacombs, by James Spencer Northcote",71927
"The secrets of black arts!, by Anonymous",71924
"Essays in American history, by Henry Ferguson",71922
"Christian Melville, by Mrs. Margaret Oliphant",71919
"The Inalienable Heritage and other poems, by Emily Lawless",71914
"The Green hat, by Michael Arlen",71913
"From trail to railway through the Appalachians, by Albert Perry Brigham",71908
"Sexual ethics, by Auguste Forel",71898
"The World Court, Vol. 1, No. 2, Sept. 1915, by Various",71895
"The retreat of the ten thousand, by Carl Witt",71894
"The Cambridge natural history, Vol. 2 of 10, by Various",71891
"Chants for the Boer, by Joaquin Miller",71889
"Lives of the apostles of Jesus Christ, by David Francis Bacon",71888
"Wings of the phoenix, by John Bernard Daley",71886
"Elements of Metaphysics, by Alfred Edward Taylor",71885
"The high ones, by Poul Anderson",71883
"Text book of veterinary medicine, Vol. 2 of 5, by James Law",71874
"In old Narragansett; romances and realities, by Alice Morse Earle",71873
"A book of martyrs, by Cornelia Atwood Pratt",71872
"Mrs. Dalloway, by Virginia Woolf",71865
"The white countess, by Florence Warden",71864
"Accept no substitutes, by Robert Sheckley",71859
"Holly berries from Dickens, by Charles Dickens",71858
"The Beast of Boredom, by Richard R. Smith",71857
"Manhattan Transfer, by John Dos Passos",71853
"Six months on the Italian front, by Julius Mendes Price",71851
"Travels into North America, Vol. 1 of 3, by Peter Kalm",71849
"Rogues and Vagabonds, by Compton MacKenzie",71848
"Little Miss Oddity, by Amy E. Blanchard and Ida Waugh",71840
"Essays, by Winthrop Mackworth Praed",71838
"The zoological gardens of Europe, by Charles Victor Alexander Peel",71837
"The Todas, by W. H. R. Rivers",71828
"Anthropology, by Alfred L. Kroeber",71827
"Twilight stories, by Catharine Shaw",71824
"Beyond our control, by Randall Garrett",71821
"Roman pictures, by Percy Lubbock",71818
"The lost charm, by Roy Norton",71816
"Outside Saturn, by Robert Ernest Gilbert",71815
"The railhead at Kysyl Khoto, by Allen K. Lang",71814
"The long question, by David Mason",71813
"Miscellanies, by Ralph Waldo Emerson",71812
"The burning world, by Algis Budrys",71810
"The binding of the Nile and the new Soudan, by Sidney Cornwallis Peel",71808
"Shuddering castle, by Wilbur Fawley",71806
"Woman: a vindication, by Anthony M. Ludovici",71805
"Formula for murder, by Lee Gregor",71800
"Sunny Boy at the seashore, by Ramy Allison White",71793
"Catherine herself, by James Hilton",71786
"The steps of life: further essays on happiness, by Karl Hilty",71785
"Steel: A Manual for Steel Users, by William Metcalf",71782
"Poetical works of Janet Little, the Scotch milkmaid",71781
"Direct methods, by Thomson Burtis",71780
"Aim?e Villard, fille de France, by Charles Silvestre",71778
"An old master, and other political essays, by Woodrow Wilson",71776
"Children's books and reading, by Montrose Jonas Moses",71774
"Old English colour prints, by Malcolm C. Salaman",71768
"On the Sweeny wire, by Charles R. Barnes",71765
"Aunt Milly's diamonds, by Ruth Lamb",71760
"Israel in Europe, by George F. Abbott",71752
"Leaves from a middy's log, by Arthur Lee Knight",71750
"A long way from home, by Claude McKay",71744
"The Prince of the Pin Elves, by Charles Lee Sleight and Amy M. Sacker",71742
"The English of military communications, by William Addleman Ganoe",71741
"Life in the forests of the Far East, Vol. 2 of 2, by Spenser St. John",71739
"Aircraft in war, by Eric Stuart Bruce",71736
"White Lotus: the legend of the cat's eye, by Carlo De Fornaro",71735
"The biography of a baby, by Milicent Washburn Shinn",71734
"Seven daughters, by Amanda Minnie Douglas",71729
"Chinese mettle, by Emily Georgiana Kemp",71727
"A Summer journey in the West, by Mrs. Eliza R. Steele",71725
"Lake Country sketches, by H. D. Rawnsley",71718
"Drome, by John Martin Leahy",71716
"Tales out of school, by Frank R. Stockton",71711
"Lady Jane, by Mrs. C. V. Jamison",71709
"Violin tone and violin makers, by Hidalgo Moya and Towry Piper",71706
"Ralph Trulock's Christmas Roses, by Annette Lyster",71699
"Recollections of full years, by Mrs. William Howard Taft",71696
"Even Stephen, by Charles A. Stearns",71694
"Toffee takes a trip, by Charles F. Myers",71692
"The modern writer, by Sherwood Anderson",71691
"The French Revolution 1789-1795, by Bertha Meriton Cordery Gardiner",71688
"It might have been worse, by Beatrice Larned Massey",71685
"A friend of Marie-Antoinette (Lady Atkyns), by Frédéric Barbey",71679
"Edwin, the young rabbit fancier and other stories, by Anonymous",71676
"Less than kin, by Alice Duer Miller",71674
"Innocent: a tale of modern life, by Mrs. Margaret Oliphant",71671
"Julia Cary and her kitten, by Mrs. M. E. Miller",71668
"Confessions of a book-lover, by E. Walter Walters",71667
"You can't scare me!, by Charles F. Myers",71666
"Brown leaves and other verses, by Ella Stevens Harris",71665
"Noel's Christmas tree, by Amy Le Feuvre",71664
The life and works of Sir Charles Barry,71663
"Holiday stories, by Ruth Lamb",71661
"To make a hero, by Randall Garrett",71660
"Toffee haunts a ghost, by Charles F. Myers",71659
"Photographic investigations of faint nebulae, by Edwin Powell Hubble",71654
"Pittsburgh: a sketch of its early social life, by Charles W. Dahlinger",71653
"Forerunners and rivals of Christianity, Vol. 2, by Francis Legge",71647
